Province,Latitude_N,Longitude_E,Diameter_km,YOLO_Confidence
Arabia,28.1265717323081,352.06920086192724,17.639986328125,0.9254300594329834
Arabia,29.22547028884147,18.187183282991477,18.8090205078125,0.925347089767456
Arabia,13.809886982741864,17.16147177299756,33.469681640625005,0.9253454208374025
Arabia,26.76784077023997,343.1785885993729,30.708451171875,0.9253379106521606
Arabia,29.07160961280749,17.13612924540087,20.74258984375,0.925317645072937
Arabia,12.783152760811223,28.978294613870336,22.266279296875,0.9253029823303224
Arabia,19.3346434067291,359.01623333186245,70.34119921875,0.9252949953079224
Arabia,16.012916345133366,38.201399656645805,23.300480468750003,0.925257682800293
Arabia,17.266193655069593,30.580566676073747,22.912159423828125,0.9252365231513976
Arabia,24.79791621615586,14.672486632057788,19.26071533203125,0.9252329468727112
Arabia,24.92321716558586,352.72483719847173,24.5410234375,0.92519611120224
Arabia,13.183267898004033,26.687688533447204,20.7946142578125,0.9251399040222168
Arabia,20.09912088671934,9.177096364453488,18.86359375,0.9250120520591736
Arabia,33.44485522899813,32.686878500623195,68.79085681152344,0.9248786568641664
Arabia,19.759872249492165,344.20321238076644,23.978355468750003,0.92485910654068
Arabia,17.239616096274368,25.126615710990706,20.104759765625,0.9248130321502686
Arabia,30.574525491844103,341.4973454154386,19.403428466796875,0.9247738718986512
Arabia,15.782860341488735,10.220374393498847,38.64122558593751,0.924746036529541
Arabia,8.897029983742723,358.9412915714671,31.76996728515625,0.924740433692932
Arabia,23.714005728045716,7.226515674162446,23.20872265625,0.9247328639030457
Arabia,33.60832559974448,348.8592720639661,65.4196953125,0.9246504306793212
Arabia,28.190118760784856,17.162582137790064,26.357658203125,0.9246399998664856
